Recording,Timestamp,Duration,Speakers,Text,Tags,Comments,Reels,Category
2024-07-17_p07_origami_with_audio.mp4,00:07:25,00:00:04,,,blink,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:07:19,00:00:02,,,big breath,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:07:21,00:00:03,,,reread,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:07:12,00:00:02,,,lip lick,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:07:08,00:00:02,,,lip purse,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:06:59,00:00:02,,,lip lick,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:06:50,00:00:03,,,blink,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:06:46,00:00:03,,,blink,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:06:33,00:00:08,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:06:24,00:00:03,,,furrowed brows,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:06:14,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:06:03,00:00:04,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:05:57,00:00:02,,,furrowed brows,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:05:57,00:00:04,,,lean back,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:05:54,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:05:47,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:05:42,00:00:01,Speaker 1,I ,lip purse,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:05:39,00:00:04,,,lean back,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:05:32,00:00:04,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:05:24,00:00:03,,,lip purse,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:05:11,00:00:03,,,mouth open,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:05:14,00:00:04,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:05:09,00:00:01,,,lip purse,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:05:07,00:00:01,,,mouth open,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:05:05,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:05:02,00:00:02,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:05:00,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:04:48,00:00:04,,,blink,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:04:36,00:00:06,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:04:32,00:00:04,,,lean forward,,,GENERAL POSTURE
2024-07-17_p07_origami_with_audio.mp4,00:04:24,00:00:05,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:04:19,00:00:01,,,"frown, blink",,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:04:18,00:00:02,,,head shake,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:04:09,00:00:05,,,lean forward,,,GENERAL POSTURE
2024-07-17_p07_origami_with_audio.mp4,00:03:55,00:00:03,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:03:55,00:00:00,Speaker 2,now.,mouth open,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:03:37,00:00:03,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:03:19,00:00:05,,,mouth open,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:03:11,00:00:05,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:02:59,00:00:03,,,reread,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:02:57,00:00:02,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:02:44,00:00:07,,,mouth open,,,TAKING OF BREATH
2024-07-17_p07_origami_with_audio.mp4,00:02:38,00:00:04,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:02:25,00:00:04,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:02:23,00:00:02,,,head bow,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:02:22,00:00:02,,,chin tuck,,,CHIN MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:02:08,00:00:03,,,lip purse,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:02:09,00:00:01,,,lean forward,,,GENERAL POSTURE
2024-07-17_p07_origami_with_audio.mp4,00:02:13,00:00:02,,,nose scratch,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:02:05,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:01:53,00:00:02,,,nose scratch,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:01:52,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:01:51,00:00:01,,,wrinkle nose,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:01:49,00:00:02,,,lip twist,,,LIP MOVEMENT
2024-07-17_p07_origami_with_audio.mp4,00:01:40,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:01:36,00:00:03,,,"clinch teeth, wrinkle nose",,,FACE FIDGETING
2024-07-17_p07_origami_with_audio.mp4,00:01:29,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:01:25,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:01:19,00:00:03,,,lean forward,,,GENERAL POSTURE
2024-07-17_p07_origami_with_audio.mp4,00:01:17,00:00:03,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:01:11,00:00:03,,,no movement,,,OTHER
2024-07-17_p07_origami_with_audio.mp4,00:01:09,00:00:01,,,blink,,,"GESTURE (hand, head movement)"
2024-07-17_p07_origami_with_audio.mp4,00:01:08,00:00:01,,,lean forward,,,GENERAL POSTURE
2024-07-16_p04_lego_with_audio.mp4,00:06:07,00:00:03,,,sit back,,,GENERAL POSTURE
2024-07-17_p07_rushhour_with_audio.mp4,00:10:03,00:00:03,,,repetitive movements,,,GENERAL POSTURE
2024-07-17_p07_rushhour_with_audio.mp4,00:09:54,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-17_p07_rushhour_with_audio.mp4,00:09:53,00:00:01,,,big breath,,,TAKING OF BREATH
2024-07-17_p07_rushhour_with_audio.mp4,00:09:52,00:00:01,,,sit back,,,GENERAL POSTURE
2024-07-17_p07_rushhour_with_audio.mp4,00:09:48,00:00:01,,,posture reset,,,OTHER
2024-07-17_p07_rushhour_with_audio.mp4,00:09:28,00:00:01,,,chin scratch,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:01:13,00:00:02,,,neck scratch,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:09:10,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:09:04,00:00:05,,,tapping pieces,,,OTHER
2024-07-17_p07_rushhour_with_audio.mp4,00:09:06,00:00:01,,,tapping pieces,,,OTHER
2024-07-17_p07_rushhour_with_audio.mp4,00:09:07,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-17_p07_rushhour_with_audio.mp4,00:08:45,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:08:27,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:07:45,00:00:03,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:08:08,00:00:02,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:07:19,00:00:02,,,"head tilt, oral movement",,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:06:55,00:00:03,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:06:55,00:00:01,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:06:37,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:06:33,00:00:01,,,posture shift,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:06:28,00:00:03,,,touching eye,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:06:24,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:05:53,00:00:01,,,neck crack,,,CHIN MOVEMENT
2024-07-17_p07_rushhour_with_audio.mp4,00:05:50,00:00:02,,,sit back,,,GENERAL POSTURE
2024-07-17_p07_rushhour_with_audio.mp4,00:05:39,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:05:22,00:00:03,,,tapping pieces,,,OTHER
2024-07-17_p07_rushhour_with_audio.mp4,00:05:12,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:04:50,00:00:01,,,"solved, sniff",,,GAZE
2024-07-17_p07_rushhour_with_audio.mp4,00:04:30,00:00:03,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:04:25,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:03:50,00:00:04,,,hesitation,,,OTHER
2024-07-17_p07_rushhour_with_audio.mp4,00:03:20,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:03:08,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:03:05,00:00:02,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:03:04,00:00:01,,,touching eye,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:02:47,00:00:01,,,"#red, lip twist",,,LIP MOVEMENT
2024-07-17_p07_rushhour_with_audio.mp4,00:02:46,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-17_p07_rushhour_with_audio.mp4,00:02:32,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:02:28,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:01:47,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:02:27,00:00:01,,,solved,,,SOLVED BEHAVIORS
2024-07-17_p07_rushhour_with_audio.mp4,00:01:41,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:01:40,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:01:27,00:00:01,,,oral movement,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:01:20,00:00:01,,,chin forward,,,CHIN MOVEMENT
2024-07-17_p07_rushhour_with_audio.mp4,00:00:12,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-17_p07_rushhour_with_audio.mp4,00:01:00,00:00:01,,,head bow,,,"GESTURE (hand, head movement)"
2024-07-17_p07_rushhour_with_audio.mp4,00:00:55,00:00:01,,,solved,,,SOLVED BEHAVIORS
2024-07-15_p03_lego_with_audio.mp4,00:10:10,00:00:03,,,reread,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:10:06,00:00:02,,,"sit back, head tilt",,,FACE FIDGETING
2024-07-15_p03_lego_with_audio.mp4,00:09:47,00:00:04,,,touching chin,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:09:15,00:00:02,,,move manual,,,MANUAL ACTIONS
2024-07-15_p03_lego_with_audio.mp4,00:09:00,00:00:02,,,undo,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:08:48,00:00:05,,,hesitation,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:08:42,00:00:05,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:08:35,00:00:05,,,repetitive movements,,,GENERAL POSTURE
2024-07-15_p03_lego_with_audio.mp4,00:08:33,00:00:02,,,flip back,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:08:25,00:00:01,,,lip corner raise,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:08:20,00:00:02,,,lip purse,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:08:18,00:00:02,,,raised brows,,,GAZE
2024-07-15_p03_lego_with_audio.mp4,00:07:44,00:00:05,,,repetitive movements,,,GENERAL POSTURE
2024-07-15_p03_lego_with_audio.mp4,00:07:43,00:00:06,,,touching hair,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:07:41,00:00:02,,,flip back,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:07:28,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-15_p03_lego_with_audio.mp4,00:07:24,00:00:01,,,ear scratch,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:07:23,00:00:01,,,flip back,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:07:13,00:00:03,,,tapping pieces,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:06:43,00:00:04,,,nod,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:06:14,00:00:01,,,touching nose,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:06:12,00:00:02,,,lip purse,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:06:06,00:00:03,,,nod,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:05:32,00:00:29,,,undo,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:05:52,00:00:01,,,furrowed brows,,,FACE FIDGETING
2024-07-15_p03_lego_with_audio.mp4,00:05:30,00:00:01,,,lip corner raise,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:05:28,00:00:01,,,raised brows,,,GAZE
2024-07-15_p03_lego_with_audio.mp4,00:05:22,00:00:06,,,repetitive movements,,,GENERAL POSTURE
2024-07-15_p03_lego_with_audio.mp4,00:05:10,00:00:01,,,move manual,,,MANUAL ACTIONS
2024-07-15_p03_lego_with_audio.mp4,00:04:59,00:00:04,,,move manual,,,MANUAL ACTIONS
2024-07-15_p03_lego_with_audio.mp4,00:03:59,00:00:02,,,touching forehead,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:03:39,00:00:08,,,flip forward,,,MOMENTARY RESET
2024-07-15_p03_lego_with_audio.mp4,00:03:35,00:00:02,,,lip narrow,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:03:18,00:00:04,,,mouth scratch,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:03:03,00:00:13,,,repetitive movements,,,GENERAL POSTURE
2024-07-15_p03_lego_with_audio.mp4,00:03:05,00:00:05,,,frown,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:02:55,00:00:01,,,stretching arm,,,FACIAL MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:02:28,00:00:02,,,neck scratch,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:02:13,00:00:01,,,stretching arm,,,FACIAL MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:01:17,00:00:32,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:01:15,00:00:01,,,touching chin,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:01:12,00:00:02,,,flip back,,,OTHER
2024-07-15_p03_lego_with_audio.mp4,00:01:06,00:00:01,,,lip narrow,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:00:55,00:00:13,,,touching pieces,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:00:44,00:00:06,,,flip forward,,,MOMENTARY RESET
2024-07-15_p03_lego_with_audio.mp4,00:00:51,00:00:03,,,touching eye,,,"GESTURE (hand, head movement)"
2024-07-15_p03_lego_with_audio.mp4,00:00:41,00:00:02,,,lip corner raise,,,LIP MOVEMENT
2024-07-15_p03_lego_with_audio.mp4,00:00:39,00:00:02,,,"frown, squint",,,FACE FIDGETING
2024-07-19_p11_origami_with_audio.mp4,00:06:02,00:00:03,,,solved,,,SOLVED BEHAVIORS
2024-07-19_p11_origami_with_audio.mp4,00:05:40,00:00:01,,,"big breath, mouth open",,,TAKING OF BREATH
2024-07-19_p11_origami_with_audio.mp4,00:05:37,00:00:03,,,no movement,,,OTHER
2024-07-19_p11_origami_with_audio.mp4,00:05:32,00:00:03,,,"frown, head shake, upturning palm",,,"GESTURE (hand, head movement)"
2024-07-19_p11_origami_with_audio.mp4,00:05:33,00:00:02,,,OTHER,,,OTHER
2024-07-19_p11_origami_with_audio.mp4,00:05:04,00:00:02,,,lean forward,,,GENERAL POSTURE
2024-07-19_p11_origami_with_audio.mp4,00:04:57,00:00:02,,,sit back,,,GENERAL POSTURE
2024-07-19_p11_origami_with_audio.mp4,00:04:33,00:00:02,,,frown,,,"GESTURE (hand, head movement)"
2024-07-19_p11_origami_with_audio.mp4,00:04:29,00:00:02,,,head shake,,,"GESTURE (hand, head movement)"
2024-07-19_p11_origami_with_audio.mp4,00:04:10,00:00:02,,,mouth open,,,TAKING OF BREATH
2024-07-19_p11_origami_with_audio.mp4,00:03:41,00:00:09,,,hesitation,,,OTHER
2024-07-19_p11_origami_with_audio.mp4,00:03:04,00:00:01,,,move manual,,,MANUAL ACTIONS
2024-07-19_p11_origami_with_audio.mp4,00:03:02,00:00:02,,,look away,,,OTHER
2024-07-19_p11_origami_with_audio.mp4,00:02:58,00:00:01,,,sniff,,,"GESTURE (hand, head movement)"
2024-07-19_p11_origami_with_audio.mp4,00:02:56,00:00:02,,,touching nose,,,"GESTURE (hand, head movement)"
2024-07-19_p11_origami_with_audio.mp4,00:02:11,00:00:20,,,undo,,,OTHER
2024-07-19_p11_origami_with_audio.mp4,00:01:58,00:00:48,,,reread,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:07:39,00:00:02,,,touching nose,,,"GESTURE (hand, head movement)"
2024-07-15_p02_knot_with_audio.mp4,00:07:06,00:00:02,,,"touching head, touching nose",,,"GESTURE (hand, head movement)"
2024-07-15_p02_knot_with_audio.mp4,00:00:44,00:00:02,Speaker 1,,touching nose,,,"GESTURE (hand, head movement)"
2024-07-15_p02_knot_with_audio.mp4,00:07:23,00:00:01,,,reposition,,,OTHER
2024-07-16_p04_lego_with_audio.mp4,00:08:48,00:00:15,,,rotate van,,,OTHER
2024-07-15_p02_knot_with_audio.mp4,00:08:46,00:00:01,,,lip purse,,,LIP MOVEMENT
2024-07-15_p02_origami_with_audio.mp4,00:09:14,00:00:03,,,lip purse,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:05:08,00:00:01,,,lip purse,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:09:50,00:00:02,,,look away,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:04:31,00:00:01,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:06:45,00:00:03,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:08:23,00:00:01,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_lego_with_audio.mp4,00:09:19,00:00:01,,,lip lick,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:01:22,00:00:02,,,lip lick,,,LIP MOVEMENT
2024-07-15_p02_knot_with_audio.mp4,00:04:46,00:00:03,Speaker 1,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_knot_with_audio.mp4,00:04:42,00:00:06,Speaker 1,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_tangrams_with_audio.mp4,00:11:13,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:11:13,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:11:13,00:00:01,,,sit back,,,GENERAL POSTURE
2024-07-15_p02_tangrams_with_audio.mp4,00:11:11,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:11:10,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:11:10,00:00:01,,,posture reset,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:11:03,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p02_tangrams_with_audio.mp4,00:11:01,00:00:03,,,slouch shoulder,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:11:04,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:10:25,00:00:03,,,reposition,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:10:22,00:00:01,,,head tilt,,,FACE FIDGETING
2024-07-15_p02_tangrams_with_audio.mp4,00:10:16,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:09:52,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:09:48,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:09:47,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:09:17,00:00:01,,,slouch shoulder,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:08:44,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:08:39,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:08:37,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:08:30,00:00:01,,,move on,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:08:29,00:00:01,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:08:12,00:00:01,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:08:10,00:00:01,,,"oral movement, lip twist",,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:08:08,00:00:02,,,head tilt,,,FACE FIDGETING
2024-07-15_p02_tangrams_with_audio.mp4,00:07:49,00:00:01,,,head shake,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:07:34,00:00:02,,,head bow,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:07:01,00:00:03,,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_tangrams_with_audio.mp4,00:06:36,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:06:35,00:00:01,,,reposition,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:06:34,00:00:01,,,OTHER,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:06:27,00:00:01,,,lip narrow,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:06:02,00:00:01,,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:05:57,00:00:01,,,sit back,,,GENERAL POSTURE
2024-07-15_p02_tangrams_with_audio.mp4,00:05:58,00:00:02,,,move on,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:05:38,00:00:02,,,drop shoulder,,,BROW MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:05:13,00:00:03,Speaker 1,,lean forward,,,GENERAL POSTURE
2024-07-15_p02_tangrams_with_audio.mp4,00:04:39,00:00:01,Speaker 1,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:04:35,00:00:03,Speaker 1,,smile,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:04:34,00:00:01,Speaker 1,,move on,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:04:29,00:00:02,Speaker 1,,slouch shoulder,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:04:12,00:00:02,Speaker 1,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:03:25,00:00:03,Speaker 1,,reposition,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:03:33,00:00:02,Speaker 1,,head tilt,,,FACE FIDGETING
2024-07-15_p02_tangrams_with_audio.mp4,00:03:08,00:00:02,Speaker 1,,lip twist,,,LIP MOVEMENT
2024-07-15_p02_tangrams_with_audio.mp4,00:03:07,00:00:01,Speaker 1,,head shake,,,"GESTURE (hand, head movement)"
2024-07-15_p02_tangrams_with_audio.mp4,00:01:41,00:00:01,Speaker 1,,swallow,,,TAKING OF BREATH
2024-07-15_p02_tangrams_with_audio.mp4,00:01:37,00:00:03,Speaker 1,,move on,,,OTHER
2024-07-15_p02_tangrams_with_audio.mp4,00:01:07,00:00:03,Speaker 1,,lip twist,,,LIP MOVEMENT
2024-07-16_p04_rushhour_with_audio.mp4,00:10:13,00:00:02,,,ends resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:10:08,00:00:04,,,starts resting head on hand,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:10:07,00:00:02,,,wiggling car,,,OTHER
2024-07-16_p04_rushhour_with_audio.mp4,00:10:03,00:00:03,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:09:54,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
2024-07-16_p04_rushhour_with_audio.mp4,00:09:55,00:00:01,,,facial twitch,,,FACE FIDGETING
2024-07-16_p04_rushhour_with_audio.mp4,00:10:00,00:00:02,,,repetitive movements,,,GENERAL POSTURE
2024-07-16_p04_rushhour_with_audio.mp4,00:10:04,00:00:01,,,smile,,,"GESTURE (hand, head movement)"
